Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,ContactSource,TitleType,DepartmentGroup,BuyerAttributes,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
11815e8c-639e-4531-a7b7-fdab8abfc358,4de78b82-48d2-4f01-8a7f-b2564aca0749,Jasper,Susanna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+486@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
122a7739-0533-4b43-b464-c50a73226f57,065f7197-60e5-4d10-a0ec-f2f5816afff7,Jammal,Mable,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 7635 8392,(02) 7635 8392,0421 325 348,#N/A,#N/A,(02) 7635 8392,jmanningcongagdo+689@gmail.com,VP of Sales,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1277f9ba-11fe-4a52-b8c3-19673897cb55,9f32138d-d239-44e6-9816-e517b35a66b7,Adrien,Almeda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(290) 294-7654,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+339@gmail.com,"EVP, Human Resources",#N/A,#N/A,#N/A,#N/A,"Jorge L. Figueredo is Executive Vice President of Human Resources of McKesson Corporation. The responsibilities of this position include talent acquisition, training and organizational development, compensation and benefits, diversity, community relations, and corporate communications and branding.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
132fe788-525b-4679-a499-4e7b31e276fa,d3fed2d3-ec52-4f86-9e60-621819590ac2,Derrik,Lissie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(319)461-4463,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+311@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1334f134-a956-42f9-8072-dfaf9f5328cc,57205e96-d186-40f4-a621-2f371f6f9425,Cyrus,Britteny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,72 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+106@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
13ec1101-aed6-4276-bf4a-2fa358e30f11,4de78b82-48d2-4f01-8a7f-b2564aca0749,Zachary,Libby,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+33 0 1 42 14 20 00,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+488@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
146a6c7b-8efb-4b54-83d6-6ee25d900c5f,02cc958d-8847-454e-abe2-238ebe49cdbc,Ezechiel,Denni,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4021,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+758@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
14917a39-71d5-42e3-96f2-060ba9a6202f,238c31e0-7d3e-4c86-be61-0973ae9a9ca8,Yulma,Merridie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(281) 590-4341,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+400@gmail.com,EVP Strategy and Development,#N/A,#N/A,#N/A,#N/A,"Sun Park is Executive Vice President, Strategy and Development. Prior to joining AmerisourceBergen in 2012, he served in various leadership roles across corporate development, corporate strategy and R&D portfolio management at MedImmune, the global biologics division of AstraZeneca.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
150ee900-4133-41f4-945e-67e42f5f81fb,72c0aaf1-7f4d-4f3f-a5ba-f9b5bca3e544,Cass,Denny,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,88 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+164@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1529ce66-b893-4487-9136-bf07b35b6238,a9f41b2a-a06e-49f9-9469-8f9aa9f5475a,Shepperd,Bibbie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+643@gmail.com,COO,#N/A,#N/A,#N/A,1980-04-26,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
158e2a4b-6adf-4d50-bb1d-736d996b8c06,d8e27fcc-9259-4a36-a201-9da2bc52ad3e,Ramsay,Anjanette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0112,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+215@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
16201aef-85e5-4f6f-a015-4925f02b0e45,46183cac-0021-4eef-b564-6bf8395c67b6,Jimmie,Raphaela,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(116) 278-7739,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+393@gmail.com,President - Latin America Group,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1645d800-f7d8-4839-b11e-52e7d913fb04,065f7197-60e5-4d10-a0ec-f2f5816afff7,Kevin,Gayleen,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3961,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+579@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
16e93c36-5783-4069-a27a-a79c7a4eb96e,d6aca3d7-dbe3-4645-9a59-73a35f4a0ad0,Parsifal,Vanya,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(361) 571-7392,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+274@gmail.com,CEO,#N/A,#N/A,#N/A,1969-08-01,Alex Gorsky is Chairman and Chief Executive Officer of Johnson & Johnson. Alex is the seventh person to serve as Chairman and CEO of Johnson & Johnson since it became a publicly traded company in 1944.,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
17bb4c90-555d-45d8-a885-6d73bad7ac60,9d67cd35-a2c2-49ca-b630-66d2a191fc57,Wells,Danit,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4072,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+863@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
17c04dbc-f560-455f-bc58-a58907af0df7,382892b9-7d9c-4069-8b02-5b575c2f3b06,Daryl,Gleda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(939) 937-4190,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+235@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Darius Adamczyk became President and CEO of Honeywell in April 2017 and was elected to the Company’s Board of Directors in 2016. Previously, Adamczyk served as Honeywell’s President and Chief Operating Officer, responsible for driving continued profitable growth of the Company’s operating businesses through HOS Gold breakthrough growth strategies, including advanced software offerings that complement a diverse technology portfolio.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1882d495-0afd-416b-b466-9e73840527f1,57205e96-d186-40f4-a621-2f371f6f9425,Saul,Kaitlyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+546@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
18943737-0aad-4f42-a0c8-968bda29b606,89c33163-5cb6-47d9-b380-7c6347486897,Byron,Emmalynne,#N/A,140 Diagonal Rd,Warradale,SA,5046,Australia,#N/A,#N/A,#N/A,140 Diagonal Rd,Warradale,SA,5046,Australia,#N/A,#N/A,#N/A,(08) 7332 8308,(08) 7332 8308,0417 138 538,#N/A,#N/A,(08) 7332 8308,jmanningcongagdo+55@gmail.com,Owner,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1903e173-fe4c-4235-9b21-cfb17968c584,4de78b82-48d2-4f01-8a7f-b2564aca0749,Martainn,Sibbie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+65@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
19607581-4de1-4bdb-a0eb-3579c7de52f3,cd63405b-489a-4d4f-bf7f-2a20adad5456,Sterling,Louisa,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,078 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+59@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
19be909f-4482-4257-9aee-f7b9c919b897,cab1e820-8748-47b1-9166-c8b4d5da7a11,Virgil,Bekki,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1265 Lombardi Avenue,Green Bay,WI,54304,USA,#N/A,#N/A,#N/A,(920) 468-4270,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+721@gmail.com,Chief of Staff & Director of Operations,#N/A,#N/A,#N/A,#N/A,"Gena Stern is the Chief of Staff and Director of Operations for the JPMorgan Chase Institute. Previously, Gena served as the Senior Advisor to the Chief of Staff at the Consumer Financial Protection Bureau. In that role, she provided advisory support to the Director and Chief of Staff on general management and operations of the agency, managed strategic internal communications, and lead organizational and workforce development.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
19e65e7d-1ba9-471c-b36d-d076e824e4e0,f345e646-1faf-4bd9-a008-5705837514d5,Locke,Elbertina,#N/A,5/5a The Avenue,Balaclava,VIC,3183,Australia,#N/A,#N/A,#N/A,5/5a The Avenue,Balaclava,VIC,3183,Australia,#N/A,#N/A,#N/A,(03) 7903 7671,(03) 7903 7671,0413 671 482,#N/A,#N/A,(03) 7903 7671,jmanningcongagdo+748@gmail.com,Sales Executive,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1ac0da9a-69b1-4b0e-bbd1-33e1eab08d7a,244daca7-37fc-418c-b9c6-8c225489ddc4,Hans,Seline,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4076,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+18@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1ae90628-c0cf-4a47-b5db-5350e27bb81f,14cc64fe-9216-45ab-8a93-3df687d35746,Rooney,Bride,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(206) 326-6201,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+374@gmail.com,Chief Financial Officer,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1b7d26b6-edde-4f28-b664-4fb358a6ef33,276ba8fc-930f-4421-9227-b4bc2bf12874,Curr,Corly,#N/A,86 Altona St,Kensington,VIC,3031,Australia,#N/A,#N/A,#N/A,86 Altona St,Kensington,VIC,3031,Australia,#N/A,#N/A,#N/A,(03) 8532 7526,(03) 8532 7526,0416 785 676,#N/A,#N/A,(03) 8532 7526,jmanningcongagdo+91@gmail.com,"Manager, Information Technology",IT,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1bc4013c-1cc7-4034-81a8-c77192034836,f6e099b5-20c2-41f3-b0c8-057d41b59d50,Averill,Frieda,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4004,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+713@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1c249a39-bf08-4a71-a6fc-12edcaecce95,9c0595c3-f3ba-42af-9761-1f1cf81dadac,Ty,Dael,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2001 Blake Street,Denver,CO,80205,USA,#N/A,#N/A,#N/A,(590) 978-4167,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+78@gmail.com,"SVP, Chief Administrative Officer",#N/A,#N/A,#N/A,#N/A,"Marc A. Howze is Senior Vice President and Chief Administrative Officer, Deere & Company, a position he was appointed to in November 2016. In this role, he has responsibility for the primary administrative activities of the company, including Human Resources, Labor Relations, Public Affairs, Communications, Brand Management, and Security.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1c27d56b-d779-4d82-90c7-229c0178eb79,24f8ddba-6a41-4904-bbf1-23a4ae7c03b3,Port,Hermia,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4070,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+861@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1c542db5-32a9-451d-b550-eb9d6978b251,bd1e547b-5e66-46f7-86ff-501480d0f1f0,Spenser,Julee,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4025,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+762@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1d27ec76-0571-490a-b742-3c10402a0877,baea373d-ac63-4ce6-85c6-ed6f75bdad26,Reinhard,Darda,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3989,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+663@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1e228e25-67ff-4feb-a44b-0655ce27ace6,39a5f6b9-a18b-4ee0-a1e7-b276f715a1cb,Madison,Hannis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(107) 453-3705,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+376@gmail.com,VP and General Counsel,#N/A,#N/A,#N/A,#N/A,"R. Hewitt Pate, 55, is vice president and general counsel for Chevron Corporation, a position he has held since 2009. As Chevron's chief legal officer, Pate directs the company’s worldwide legal affairs and serves on the company’s Executive Committee.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1eb30408-81b6-40b8-aa57-c7f61f8db34b,6ebd52fd-5fce-4109-9f18-a2250084b1e4,Kalil,Mariana,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 6180 6868,(03) 6180 6868,0427 273 804,#N/A,#N/A,(03) 6180 6868,jmanningcongagdo+12@gmail.com,SVP Marketing,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1eb67698-1b01-4f1f-bda0-efc9dce460a3,f07dfce0-270d-4aaa-85b0-040c1569b0d7,Pall,Sharlene,#N/A,6/14-16 Freeman Rd,Chatswood,NSW,2057,Australia,#N/A,#N/A,#N/A,6/14-16 Freeman Rd,Chatswood,NSW,2057,Australia,#N/A,#N/A,#N/A,(02) 7491 8650,(02) 7491 8650,0416 524 888,#N/A,#N/A,(02) 7491 8650,jmanningcongagdo+843@gmail.com,Account Manager,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1f03a9c6-1641-41c3-8afe-5baefb1e2cab,9a5c0462-7d1b-4249-b38b-d8fee3a52a45,Kory,Gwendolen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(789) 222-2376,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+667@gmail.com,SVP & General Counsel,#N/A,#N/A,#N/A,#N/A,Senior Vice President and General Counsel for GE,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1f864156-f228-46ae-a8ec-b8f8e5adc1c3,1c6920f8-dba7-46cf-8e21-02ae66336327,Ban,Janene,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(589) 505-2861,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+412@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1fd3c5ce-2f84-48e9-86f9-cd62df0c9678,58769d5f-cf2d-4612-8065-a50b4200f683,Abbey,Georgetta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+544@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
205becf1-bacc-4192-bf27-a42f069c7da6,b29abac9-eb9c-46f6-99ed-b5e0ddc6efb4,Wylie,Jeana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(402)952-5054,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+354@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
20945da3-6674-486b-9866-e1929b0ea753,2752c1d1-b795-4735-b9bc-6f4eba1957a3,Kalvin,Lissie,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3983,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+657@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
20f37e1d-0c40-426f-b756-92370a4348b3,bd1e547b-5e66-46f7-86ff-501480d0f1f0,Heriberto,Lavinia,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4024,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+761@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
210f5405-830c-481b-a7ff-315e615b8cbe,d3fed2d3-ec52-4f86-9e60-621819590ac2,Patrick,Aidan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(463) 872-1494,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+87@gmail.com,General Counsel,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
219d9223-49af-4c2e-8783-e730d8afe964,dfcafcd7-b448-4357-90a7-83e66d1a9e2a,Ossie,Allegra,#N/A,54 McLaren Street,North Sydney,NSW,2060,Australia,#N/A,#N/A,#N/A,54 McLaren Street,North Sydney,NSW,2060,Australia,#N/A,#N/A,#N/A,(02) 7805 6307,(02) 7805 6307,0421 525 301,#N/A,#N/A,(02) 7805 6307,jmanningcongagdo+98@gmail.com,Director of Engineering,Engineering,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
21af3e6a-83c4-4eed-805d-7549a1ab5725,0290fced-80b6-4c20-9bb6-c400314f3f78,Jarad,Danni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,97 Gordon Terrace,BARTON BENDISH,#N/A,PE33 1YD,UK,#N/A,#N/A,#N/A,73 4352 5277,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+109@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
221e973a-6181-4e6b-9a4e-c9696fc48ce1,026612b2-880f-4457-a934-74c082417120,Augie,Dulce,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3952,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+570@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
